premise,layer,head,factual%,cf%,delta
suppose,0,0,72.6,27.4,0.8501900510787964
suppose,0,1,71.8,28.2,0.7565046401023865
suppose,0,2,73.6,26.4,0.910614117860794
suppose,0,3,72.2,27.8,0.8591729432344437
suppose,0,4,71.8,28.2,0.8090694700479507
suppose,0,5,73.0,27.0,0.8399825568199157
suppose,0,6,73.2,26.8,0.8645061627626419
suppose,0,7,73.2,26.8,0.877346602678299
suppose,0,8,72.0,28.0,0.8410819746255874
suppose,0,9,73.8,26.2,0.9029453409910202
suppose,0,10,74.0,26.0,0.9000199255943299
suppose,0,11,73.0,27.0,0.8577676019668579
suppose,1,0,73.6,26.4,0.8950177035331726
suppose,1,1,72.4,27.6,0.8723885029554367
suppose,1,2,72.8,27.2,0.8408924394845962
suppose,1,3,72.6,27.4,0.8320186557769775
suppose,1,4,73.4,26.6,0.8746544373035431
suppose,1,5,72.4,27.6,0.8511315187215805
suppose,1,6,73.0,27.0,0.8481156332492829
suppose,1,7,72.8,27.2,0.8247819254398346
suppose,1,8,72.6,27.4,0.8542710479497909
suppose,1,9,73.2,26.8,0.8663041566610337
suppose,1,10,72.2,27.8,0.8474019092321395
suppose,1,11,72.6,27.4,0.8136187987327576
suppose,2,0,72.6,27.4,0.8375289158821106
suppose,2,1,72.6,27.4,0.8636407573223114
suppose,2,2,72.6,27.4,0.8224066728353501
suppose,2,3,73.2,26.8,0.8305283148288727
suppose,2,4,72.6,27.4,0.8015139750242233
suppose,2,5,72.8,27.2,0.7892288391590119
suppose,2,6,72.8,27.2,0.8567479053735733
suppose,2,7,73.2,26.8,0.7998292070627212
suppose,2,8,72.0,28.0,0.8123811784982681
suppose,2,9,73.6,26.4,0.8755396246910095
suppose,2,10,72.4,27.6,0.8236090027093887
suppose,2,11,71.8,28.2,0.7793222358226776
suppose,3,0,72.4,27.6,0.8299528130292892
suppose,3,1,73.2,26.8,0.8317784736156464
suppose,3,2,72.6,27.4,0.8173264636993408
suppose,3,3,74.0,26.0,0.8915527807474136
suppose,3,4,73.8,26.2,0.8562465020418167
suppose,3,5,73.2,26.8,0.8838807617425919
suppose,3,6,72.6,27.4,0.8161713918447494
suppose,3,7,73.6,26.4,0.8623113453388214
suppose,3,8,73.0,27.0,0.8501676808595657
suppose,3,9,73.0,27.0,0.8449705946445465
suppose,3,10,73.4,26.6,0.8693468869924545
suppose,3,11,70.2,29.8,0.7240794851779938
suppose,4,0,71.2,28.8,0.7779756789207458
suppose,4,1,72.2,27.8,0.8153076511621475
suppose,4,2,73.2,26.8,0.8362247335910797
suppose,4,3,72.8,27.2,0.8344241786003113
suppose,4,4,72.0,28.0,0.8480817263126373
suppose,4,5,72.4,27.6,0.8282204910516738
suppose,4,6,74.6,25.4,0.9184308326244355
suppose,4,7,73.6,26.4,0.8696296486854553
suppose,4,8,74.6,25.4,0.9017406568527222
suppose,4,9,71.4,28.6,0.733976578950882
suppose,4,10,72.8,27.2,0.8677985084056854
suppose,4,11,72.8,27.2,0.8472498408555984
suppose,5,0,71.8,28.2,0.7800064779520035
suppose,5,1,73.8,26.2,0.8857926372289657
suppose,5,2,73.2,26.8,0.8424725340604782
suppose,5,3,72.6,27.4,0.8005508126020432
suppose,5,4,73.2,26.8,0.863128561258316
suppose,5,5,72.2,27.8,0.7964851356744767
suppose,5,6,73.2,26.8,0.8539037507772446
suppose,5,7,72.8,27.2,0.8428166525363923
suppose,5,8,74.0,26.0,0.9065924761295319
suppose,5,9,72.6,27.4,0.8410760740041733
suppose,5,10,73.6,26.4,0.8861194572448731
suppose,5,11,71.8,28.2,0.7812961605787277
suppose,6,0,73.0,27.0,0.8635400211811066
suppose,6,1,73.8,26.2,0.8971838806867599
suppose,6,2,74.2,25.8,0.8914278606176377
suppose,6,3,71.8,28.2,0.7965991493463517
suppose,6,4,71.6,28.4,0.7831460409164429
suppose,6,5,73.6,26.4,0.8520840072631836
suppose,6,6,74.0,26.0,0.8862419422864914
suppose,6,7,73.0,27.0,0.8606604619026184
suppose,6,8,75.2,24.8,0.9263004274368286
suppose,6,9,73.0,27.0,0.8348078279495239
suppose,6,10,71.2,28.8,0.7707935001850128
suppose,6,11,73.2,26.8,0.8722681461572647
suppose,7,0,72.4,27.6,0.8849135395288468
suppose,7,1,72.2,27.8,0.8223478558063507
suppose,7,2,73.4,26.6,0.8634717483520508
suppose,7,3,73.4,26.6,0.8934486852884292
suppose,7,4,71.6,28.4,0.7976960014104844
suppose,7,5,72.8,27.2,0.828826463341713
suppose,7,6,74.2,25.8,0.9042709735631943
suppose,7,7,72.6,27.4,0.8549833362102508
suppose,7,8,74.0,26.0,0.8728490599393844
suppose,7,9,72.6,27.4,0.8748817102909088
suppose,7,10,72.2,27.8,0.8558929899930954
suppose,7,11,71.4,28.6,0.7495535037517548
suppose,8,0,70.8,29.2,0.7758695672750473
suppose,8,1,73.8,26.2,0.869895205616951
suppose,8,2,70.6,29.4,0.7696955572366715
suppose,8,3,71.4,28.6,0.7565682225227356
suppose,8,4,72.2,27.8,0.8515729050636291
suppose,8,5,73.6,26.4,0.9289737280607223
suppose,8,6,73.8,26.2,0.8831993622779846
suppose,8,7,73.2,26.8,0.862480058312416
suppose,8,8,72.6,27.4,0.8297585465908051
suppose,8,9,72.0,28.0,0.7939918020963669
suppose,8,10,73.2,26.8,0.938811032295227
suppose,8,11,72.0,28.0,0.7439443213939667
suppose,9,0,73.2,26.8,0.8395304538011551
suppose,9,1,73.0,27.0,0.8960532940626145
suppose,9,2,73.2,26.8,0.875110317826271
suppose,9,3,71.4,28.6,0.8324603105783462
suppose,9,4,73.4,26.6,0.868841166973114
suppose,9,5,73.2,26.8,0.8437841167449951
suppose,9,6,73.0,27.0,0.9084617341756821
suppose,9,7,73.2,26.8,0.8694675904512406
suppose,9,8,72.8,27.2,0.8337351858615876
suppose,9,9,73.0,27.0,0.8578809471130371
suppose,9,10,74.2,25.8,0.9084082686901093
suppose,9,11,72.4,27.6,0.8045538630485535
suppose,10,0,72.0,28.0,0.7852829459905625
suppose,10,1,71.8,28.2,0.8003786603212356
suppose,10,2,73.0,27.0,0.8396497957706451
suppose,10,3,71.8,28.2,0.7835997611284256
suppose,10,4,73.8,26.2,0.8771280363798142
suppose,10,5,72.8,27.2,0.8117267864942551
suppose,10,6,72.4,27.6,0.8654761955738067
suppose,10,7,72.4,27.6,0.8238719717264176
suppose,10,8,73.2,26.8,0.8223790884017944
suppose,10,9,72.6,27.4,0.7946176135540008
suppose,10,10,73.2,26.8,0.8670204766988754
suppose,10,11,72.4,27.6,0.810383253455162
suppose,11,0,72.8,27.2,0.8284512323141098
suppose,11,1,71.4,28.6,0.847468445777893
suppose,11,2,72.4,27.6,0.8215914536714554
suppose,11,3,73.8,26.2,0.8296194958686829
suppose,11,4,72.8,27.2,0.846815225481987
suppose,11,5,72.0,28.0,0.8235913988351822
suppose,11,6,72.8,27.2,0.8455655862092972
suppose,11,7,72.2,27.8,0.8287260855436325
suppose,11,8,73.2,26.8,0.8383692294359207
suppose,11,9,72.8,27.2,0.837079451918602
suppose,11,10,73.0,27.0,0.836866547703743
suppose,11,11,72.6,27.4,0.8357913528680802
imagine,0,0,72.6,27.4,0.8501900510787964
imagine,0,1,71.8,28.2,0.7565046401023865
imagine,0,2,73.6,26.4,0.910614117860794
imagine,0,3,72.2,27.8,0.8591729432344437
imagine,0,4,71.8,28.2,0.8090694700479507
imagine,0,5,73.0,27.0,0.8399825568199157
imagine,0,6,73.2,26.8,0.8645061627626419
imagine,0,7,73.2,26.8,0.877346602678299
imagine,0,8,72.0,28.0,0.8410819746255874
imagine,0,9,73.8,26.2,0.9029453409910202
imagine,0,10,74.0,26.0,0.9000199255943299
imagine,0,11,73.0,27.0,0.8577676019668579
imagine,1,0,73.6,26.4,0.8950177035331726
imagine,1,1,72.4,27.6,0.8723885029554367
imagine,1,2,72.8,27.2,0.8408924394845962
imagine,1,3,72.6,27.4,0.8320186557769775
imagine,1,4,73.4,26.6,0.8746544373035431
imagine,1,5,72.4,27.6,0.8511315187215805
imagine,1,6,73.0,27.0,0.8481156332492829
imagine,1,7,72.8,27.2,0.8247819254398346
imagine,1,8,72.6,27.4,0.8542710479497909
imagine,1,9,73.2,26.8,0.8663041566610337
imagine,1,10,72.2,27.8,0.8474019092321395
imagine,1,11,72.6,27.4,0.8136187987327576
imagine,2,0,72.6,27.4,0.8375289158821106
imagine,2,1,72.6,27.4,0.8636407573223114
imagine,2,2,72.6,27.4,0.8224066728353501
imagine,2,3,73.2,26.8,0.8305283148288727
imagine,2,4,72.6,27.4,0.8015139750242233
imagine,2,5,72.8,27.2,0.7892288391590119
imagine,2,6,72.8,27.2,0.8567479053735733
imagine,2,7,73.2,26.8,0.7998292070627212
imagine,2,8,72.0,28.0,0.8123811784982681
imagine,2,9,73.6,26.4,0.8755396246910095
imagine,2,10,72.4,27.6,0.8236090027093887
imagine,2,11,71.8,28.2,0.7793222358226776
imagine,3,0,72.4,27.6,0.8299528130292892
imagine,3,1,73.2,26.8,0.8317784736156464
imagine,3,2,72.6,27.4,0.8173264636993408
imagine,3,3,74.0,26.0,0.8915527807474136
imagine,3,4,73.8,26.2,0.8562465020418167
imagine,3,5,73.2,26.8,0.8838807617425919
imagine,3,6,72.6,27.4,0.8161713918447494
imagine,3,7,73.6,26.4,0.8623113453388214
imagine,3,8,73.0,27.0,0.8501676808595657
imagine,3,9,73.0,27.0,0.8449705946445465
imagine,3,10,73.4,26.6,0.8693468869924545
imagine,3,11,70.2,29.8,0.7240794851779938
imagine,4,0,71.2,28.8,0.7779756789207458
imagine,4,1,72.2,27.8,0.8153076511621475
imagine,4,2,73.2,26.8,0.8362247335910797
imagine,4,3,72.8,27.2,0.8344241786003113
imagine,4,4,72.0,28.0,0.8480817263126373
imagine,4,5,72.4,27.6,0.8282204910516738
imagine,4,6,74.6,25.4,0.9184308326244355
imagine,4,7,73.6,26.4,0.8696296486854553
imagine,4,8,74.6,25.4,0.9017406568527222
imagine,4,9,71.4,28.6,0.733976578950882
imagine,4,10,72.8,27.2,0.8677985084056854
imagine,4,11,72.8,27.2,0.8472498408555984
imagine,5,0,71.8,28.2,0.7800064779520035
imagine,5,1,73.8,26.2,0.8857926372289657
imagine,5,2,73.2,26.8,0.8424725340604782
imagine,5,3,72.6,27.4,0.8005508126020432
imagine,5,4,73.2,26.8,0.863128561258316
imagine,5,5,72.2,27.8,0.7964851356744767
imagine,5,6,73.2,26.8,0.8539037507772446
imagine,5,7,72.8,27.2,0.8428166525363923
imagine,5,8,74.0,26.0,0.9065924761295319
imagine,5,9,72.6,27.4,0.8410760740041733
imagine,5,10,73.6,26.4,0.8861194572448731
imagine,5,11,71.8,28.2,0.7812961605787277
imagine,6,0,73.0,27.0,0.8635400211811066
imagine,6,1,73.8,26.2,0.8971838806867599
imagine,6,2,74.2,25.8,0.8914278606176377
imagine,6,3,71.8,28.2,0.7965991493463517
imagine,6,4,71.6,28.4,0.7831460409164429
imagine,6,5,73.6,26.4,0.8520840072631836
imagine,6,6,74.0,26.0,0.8862419422864914
imagine,6,7,73.0,27.0,0.8606604619026184
imagine,6,8,75.2,24.8,0.9263004274368286
imagine,6,9,73.0,27.0,0.8348078279495239
imagine,6,10,71.2,28.8,0.7707935001850128
imagine,6,11,73.2,26.8,0.8722681461572647
imagine,7,0,72.4,27.6,0.8849135395288468
imagine,7,1,72.2,27.8,0.8223478558063507
imagine,7,2,73.4,26.6,0.8634717483520508
imagine,7,3,73.4,26.6,0.8934486852884292
imagine,7,4,71.6,28.4,0.7976960014104844
imagine,7,5,72.8,27.2,0.828826463341713
imagine,7,6,74.2,25.8,0.9042709735631943
imagine,7,7,72.6,27.4,0.8549833362102508
imagine,7,8,74.0,26.0,0.8728490599393844
imagine,7,9,72.6,27.4,0.8748817102909088
imagine,7,10,72.2,27.8,0.8558929899930954
imagine,7,11,71.4,28.6,0.7495535037517548
imagine,8,0,70.8,29.2,0.7758695672750473
imagine,8,1,73.8,26.2,0.869895205616951
imagine,8,2,70.6,29.4,0.7696955572366715
imagine,8,3,71.4,28.6,0.7565682225227356
imagine,8,4,72.2,27.8,0.8515729050636291
imagine,8,5,73.6,26.4,0.9289737280607223
imagine,8,6,73.8,26.2,0.8831993622779846
imagine,8,7,73.2,26.8,0.862480058312416
imagine,8,8,72.6,27.4,0.8297585465908051
imagine,8,9,72.0,28.0,0.7939918020963669
imagine,8,10,73.2,26.8,0.938811032295227
imagine,8,11,72.0,28.0,0.7439443213939667
imagine,9,0,73.2,26.8,0.8395304538011551
imagine,9,1,73.0,27.0,0.8960532940626145
imagine,9,2,73.2,26.8,0.875110317826271
imagine,9,3,71.4,28.6,0.8324603105783462
imagine,9,4,73.4,26.6,0.868841166973114
imagine,9,5,73.2,26.8,0.8437841167449951
imagine,9,6,73.0,27.0,0.9084617341756821
imagine,9,7,73.2,26.8,0.8694675904512406
imagine,9,8,72.8,27.2,0.8337351858615876
imagine,9,9,73.0,27.0,0.8578809471130371
imagine,9,10,74.2,25.8,0.9084082686901093
imagine,9,11,72.4,27.6,0.8045538630485535
imagine,10,0,72.0,28.0,0.7852829459905625
imagine,10,1,71.8,28.2,0.8003786603212356
imagine,10,2,73.0,27.0,0.8396497957706451
imagine,10,3,71.8,28.2,0.7835997611284256
imagine,10,4,73.8,26.2,0.8771280363798142
imagine,10,5,72.8,27.2,0.8117267864942551
imagine,10,6,72.4,27.6,0.8654761955738067
imagine,10,7,72.4,27.6,0.8238719717264176
imagine,10,8,73.2,26.8,0.8223790884017944
imagine,10,9,72.6,27.4,0.7946176135540008
imagine,10,10,73.2,26.8,0.8670204766988754
imagine,10,11,72.4,27.6,0.810383253455162
imagine,11,0,72.8,27.2,0.8284512323141098
imagine,11,1,71.4,28.6,0.847468445777893
imagine,11,2,72.4,27.6,0.8215914536714554
imagine,11,3,73.8,26.2,0.8296194958686829
imagine,11,4,72.8,27.2,0.846815225481987
imagine,11,5,72.0,28.0,0.8235913988351822
imagine,11,6,72.8,27.2,0.8455655862092972
imagine,11,7,72.2,27.8,0.8287260855436325
imagine,11,8,73.2,26.8,0.8383692294359207
imagine,11,9,72.8,27.2,0.837079451918602
imagine,11,10,73.0,27.0,0.836866547703743
imagine,11,11,72.6,27.4,0.8357913528680802
state,0,0,72.6,27.4,0.8501900510787964
state,0,1,71.8,28.2,0.7565046401023865
state,0,2,73.6,26.4,0.910614117860794
state,0,3,72.2,27.8,0.8591729432344437
state,0,4,71.8,28.2,0.8090694700479507
state,0,5,73.0,27.0,0.8399825568199157
state,0,6,73.2,26.8,0.8645061627626419
state,0,7,73.2,26.8,0.877346602678299
state,0,8,72.0,28.0,0.8410819746255874
state,0,9,73.8,26.2,0.9029453409910202
state,0,10,74.0,26.0,0.9000199255943299
state,0,11,73.0,27.0,0.8577676019668579
state,1,0,73.6,26.4,0.8950177035331726
state,1,1,72.4,27.6,0.8723885029554367
state,1,2,72.8,27.2,0.8408924394845962
state,1,3,72.6,27.4,0.8320186557769775
state,1,4,73.4,26.6,0.8746544373035431
state,1,5,72.4,27.6,0.8511315187215805
state,1,6,73.0,27.0,0.8481156332492829
state,1,7,72.8,27.2,0.8247819254398346
state,1,8,72.6,27.4,0.8542710479497909
state,1,9,73.2,26.8,0.8663041566610337
state,1,10,72.2,27.8,0.8474019092321395
state,1,11,72.6,27.4,0.8136187987327576
state,2,0,72.6,27.4,0.8375289158821106
state,2,1,72.6,27.4,0.8636407573223114
state,2,2,72.6,27.4,0.8224066728353501
state,2,3,73.2,26.8,0.8305283148288727
state,2,4,72.6,27.4,0.8015139750242233
state,2,5,72.8,27.2,0.7892288391590119
state,2,6,72.8,27.2,0.8567479053735733
state,2,7,73.2,26.8,0.7998292070627212
state,2,8,72.0,28.0,0.8123811784982681
state,2,9,73.6,26.4,0.8755396246910095
state,2,10,72.4,27.6,0.8236090027093887
state,2,11,71.8,28.2,0.7793222358226776
state,3,0,72.4,27.6,0.8299528130292892
state,3,1,73.2,26.8,0.8317784736156464
state,3,2,72.6,27.4,0.8173264636993408
state,3,3,74.0,26.0,0.8915527807474136
state,3,4,73.8,26.2,0.8562465020418167
state,3,5,73.2,26.8,0.8838807617425919
state,3,6,72.6,27.4,0.8161713918447494
state,3,7,73.6,26.4,0.8623113453388214
state,3,8,73.0,27.0,0.8501676808595657
state,3,9,73.0,27.0,0.8449705946445465
state,3,10,73.4,26.6,0.8693468869924545
state,3,11,70.2,29.8,0.7240794851779938
state,4,0,71.2,28.8,0.7779756789207458
state,4,1,72.2,27.8,0.8153076511621475
state,4,2,73.2,26.8,0.8362247335910797
state,4,3,72.8,27.2,0.8344241786003113
state,4,4,72.0,28.0,0.8480817263126373
state,4,5,72.4,27.6,0.8282204910516738
state,4,6,74.6,25.4,0.9184308326244355
state,4,7,73.6,26.4,0.8696296486854553
state,4,8,74.6,25.4,0.9017406568527222
state,4,9,71.4,28.6,0.733976578950882
state,4,10,72.8,27.2,0.8677985084056854
state,4,11,72.8,27.2,0.8472498408555984
state,5,0,71.8,28.2,0.7800064779520035
state,5,1,73.8,26.2,0.8857926372289657
state,5,2,73.2,26.8,0.8424725340604782
state,5,3,72.6,27.4,0.8005508126020432
state,5,4,73.2,26.8,0.863128561258316
state,5,5,72.2,27.8,0.7964851356744767
state,5,6,73.2,26.8,0.8539037507772446
state,5,7,72.8,27.2,0.8428166525363923
state,5,8,74.0,26.0,0.9065924761295319
state,5,9,72.6,27.4,0.8410760740041733
state,5,10,73.6,26.4,0.8861194572448731
state,5,11,71.8,28.2,0.7812961605787277
state,6,0,73.0,27.0,0.8635400211811066
state,6,1,73.8,26.2,0.8971838806867599
state,6,2,74.2,25.8,0.8914278606176377
state,6,3,71.8,28.2,0.7965991493463517
state,6,4,71.6,28.4,0.7831460409164429
state,6,5,73.6,26.4,0.8520840072631836
state,6,6,74.0,26.0,0.8862419422864914
state,6,7,73.0,27.0,0.8606604619026184
state,6,8,75.2,24.8,0.9263004274368286
state,6,9,73.0,27.0,0.8348078279495239
state,6,10,71.2,28.8,0.7707935001850128
state,6,11,73.2,26.8,0.8722681461572647
state,7,0,72.4,27.6,0.8849135395288468
state,7,1,72.2,27.8,0.8223478558063507
state,7,2,73.4,26.6,0.8634717483520508
state,7,3,73.4,26.6,0.8934486852884292
state,7,4,71.6,28.4,0.7976960014104844
state,7,5,72.8,27.2,0.828826463341713
state,7,6,74.2,25.8,0.9042709735631943
state,7,7,72.6,27.4,0.8549833362102508
state,7,8,74.0,26.0,0.8728490599393844
state,7,9,72.6,27.4,0.8748817102909088
state,7,10,72.2,27.8,0.8558929899930954
state,7,11,71.4,28.6,0.7495535037517548
state,8,0,70.8,29.2,0.7758695672750473
state,8,1,73.8,26.2,0.869895205616951
state,8,2,70.6,29.4,0.7696955572366715
state,8,3,71.4,28.6,0.7565682225227356
state,8,4,72.2,27.8,0.8515729050636291
state,8,5,73.6,26.4,0.9289737280607223
state,8,6,73.8,26.2,0.8831993622779846
state,8,7,73.2,26.8,0.862480058312416
state,8,8,72.6,27.4,0.8297585465908051
state,8,9,72.0,28.0,0.7939918020963669
state,8,10,73.2,26.8,0.938811032295227
state,8,11,72.0,28.0,0.7439443213939667
state,9,0,73.2,26.8,0.8395304538011551
state,9,1,73.0,27.0,0.8960532940626145
state,9,2,73.2,26.8,0.875110317826271
state,9,3,71.4,28.6,0.8324603105783462
state,9,4,73.4,26.6,0.868841166973114
state,9,5,73.2,26.8,0.8437841167449951
state,9,6,73.0,27.0,0.9084617341756821
state,9,7,73.2,26.8,0.8694675904512406
state,9,8,72.8,27.2,0.8337351858615876
state,9,9,73.0,27.0,0.8578809471130371
state,9,10,74.2,25.8,0.9084082686901093
state,9,11,72.4,27.6,0.8045538630485535
state,10,0,72.0,28.0,0.7852829459905625
state,10,1,71.8,28.2,0.8003786603212356
state,10,2,73.0,27.0,0.8396497957706451
state,10,3,71.8,28.2,0.7835997611284256
state,10,4,73.8,26.2,0.8771280363798142
state,10,5,72.8,27.2,0.8117267864942551
state,10,6,72.4,27.6,0.8654761955738067
state,10,7,72.4,27.6,0.8238719717264176
state,10,8,73.2,26.8,0.8223790884017944
state,10,9,72.6,27.4,0.7946176135540008
state,10,10,73.2,26.8,0.8670204766988754
state,10,11,72.4,27.6,0.810383253455162
state,11,0,72.8,27.2,0.8284512323141098
state,11,1,71.4,28.6,0.847468445777893
state,11,2,72.4,27.6,0.8215914536714554
state,11,3,73.8,26.2,0.8296194958686829
state,11,4,72.8,27.2,0.846815225481987
state,11,5,72.0,28.0,0.8235913988351822
state,11,6,72.8,27.2,0.8455655862092972
state,11,7,72.2,27.8,0.8287260855436325
state,11,8,73.2,26.8,0.8383692294359207
state,11,9,72.8,27.2,0.837079451918602
state,11,10,73.0,27.0,0.836866547703743
state,11,11,72.6,27.4,0.8357913528680802
describe,0,0,72.6,27.4,0.8501900510787964
describe,0,1,71.8,28.2,0.7565046401023865
describe,0,2,73.6,26.4,0.910614117860794
describe,0,3,72.2,27.8,0.8591729432344437
describe,0,4,71.8,28.2,0.8090694700479507
describe,0,5,73.0,27.0,0.8399825568199157
describe,0,6,73.2,26.8,0.8645061627626419
describe,0,7,73.2,26.8,0.877346602678299
describe,0,8,72.0,28.0,0.8410819746255874
describe,0,9,73.8,26.2,0.9029453409910202
describe,0,10,74.0,26.0,0.9000199255943299
describe,0,11,73.0,27.0,0.8577676019668579
describe,1,0,73.6,26.4,0.8950177035331726
describe,1,1,72.4,27.6,0.8723885029554367
describe,1,2,72.8,27.2,0.8408924394845962
describe,1,3,72.6,27.4,0.8320186557769775
describe,1,4,73.4,26.6,0.8746544373035431
describe,1,5,72.4,27.6,0.8511315187215805
describe,1,6,73.0,27.0,0.8481156332492829
describe,1,7,72.8,27.2,0.8247819254398346
describe,1,8,72.6,27.4,0.8542710479497909
describe,1,9,73.2,26.8,0.8663041566610337
describe,1,10,72.2,27.8,0.8474019092321395
describe,1,11,72.6,27.4,0.8136187987327576
describe,2,0,72.6,27.4,0.8375289158821106
describe,2,1,72.6,27.4,0.8636407573223114
describe,2,2,72.6,27.4,0.8224066728353501
describe,2,3,73.2,26.8,0.8305283148288727
describe,2,4,72.6,27.4,0.8015139750242233
describe,2,5,72.8,27.2,0.7892288391590119
describe,2,6,72.8,27.2,0.8567479053735733
describe,2,7,73.2,26.8,0.7998292070627212
describe,2,8,72.0,28.0,0.8123811784982681
describe,2,9,73.6,26.4,0.8755396246910095
describe,2,10,72.4,27.6,0.8236090027093887
describe,2,11,71.8,28.2,0.7793222358226776
describe,3,0,72.4,27.6,0.8299528130292892
describe,3,1,73.2,26.8,0.8317784736156464
describe,3,2,72.6,27.4,0.8173264636993408
describe,3,3,74.0,26.0,0.8915527807474136
describe,3,4,73.8,26.2,0.8562465020418167
describe,3,5,73.2,26.8,0.8838807617425919
describe,3,6,72.6,27.4,0.8161713918447494
describe,3,7,73.6,26.4,0.8623113453388214
describe,3,8,73.0,27.0,0.8501676808595657
describe,3,9,73.0,27.0,0.8449705946445465
describe,3,10,73.4,26.6,0.8693468869924545
describe,3,11,70.2,29.8,0.7240794851779938
describe,4,0,71.2,28.8,0.7779756789207458
describe,4,1,72.2,27.8,0.8153076511621475
describe,4,2,73.2,26.8,0.8362247335910797
describe,4,3,72.8,27.2,0.8344241786003113
describe,4,4,72.0,28.0,0.8480817263126373
describe,4,5,72.4,27.6,0.8282204910516738
describe,4,6,74.6,25.4,0.9184308326244355
describe,4,7,73.6,26.4,0.8696296486854553
describe,4,8,74.6,25.4,0.9017406568527222
describe,4,9,71.4,28.6,0.733976578950882
describe,4,10,72.8,27.2,0.8677985084056854
describe,4,11,72.8,27.2,0.8472498408555984
describe,5,0,71.8,28.2,0.7800064779520035
describe,5,1,73.8,26.2,0.8857926372289657
describe,5,2,73.2,26.8,0.8424725340604782
describe,5,3,72.6,27.4,0.8005508126020432
describe,5,4,73.2,26.8,0.863128561258316
describe,5,5,72.2,27.8,0.7964851356744767
describe,5,6,73.2,26.8,0.8539037507772446
describe,5,7,72.8,27.2,0.8428166525363923
describe,5,8,74.0,26.0,0.9065924761295319
describe,5,9,72.6,27.4,0.8410760740041733
describe,5,10,73.6,26.4,0.8861194572448731
describe,5,11,71.8,28.2,0.7812961605787277
describe,6,0,73.0,27.0,0.8635400211811066
describe,6,1,73.8,26.2,0.8971838806867599
describe,6,2,74.2,25.8,0.8914278606176377
describe,6,3,71.8,28.2,0.7965991493463517
describe,6,4,71.6,28.4,0.7831460409164429
describe,6,5,73.6,26.4,0.8520840072631836
describe,6,6,74.0,26.0,0.8862419422864914
describe,6,7,73.0,27.0,0.8606604619026184
describe,6,8,75.2,24.8,0.9263004274368286
describe,6,9,73.0,27.0,0.8348078279495239
describe,6,10,71.2,28.8,0.7707935001850128
describe,6,11,73.2,26.8,0.8722681461572647
describe,7,0,72.4,27.6,0.8849135395288468
describe,7,1,72.2,27.8,0.8223478558063507
describe,7,2,73.4,26.6,0.8634717483520508
describe,7,3,73.4,26.6,0.8934486852884292
describe,7,4,71.6,28.4,0.7976960014104844
describe,7,5,72.8,27.2,0.828826463341713
describe,7,6,74.2,25.8,0.9042709735631943
describe,7,7,72.6,27.4,0.8549833362102508
describe,7,8,74.0,26.0,0.8728490599393844
describe,7,9,72.6,27.4,0.8748817102909088
describe,7,10,72.2,27.8,0.8558929899930954
describe,7,11,71.4,28.6,0.7495535037517548
describe,8,0,70.8,29.2,0.7758695672750473
describe,8,1,73.8,26.2,0.869895205616951
describe,8,2,70.6,29.4,0.7696955572366715
describe,8,3,71.4,28.6,0.7565682225227356
describe,8,4,72.2,27.8,0.8515729050636291
describe,8,5,73.6,26.4,0.9289737280607223
describe,8,6,73.8,26.2,0.8831993622779846
describe,8,7,73.2,26.8,0.862480058312416
describe,8,8,72.6,27.4,0.8297585465908051
describe,8,9,72.0,28.0,0.7939918020963669
describe,8,10,73.2,26.8,0.938811032295227
describe,8,11,72.0,28.0,0.7439443213939667
describe,9,0,73.2,26.8,0.8395304538011551
describe,9,1,73.0,27.0,0.8960532940626145
describe,9,2,73.2,26.8,0.875110317826271
describe,9,3,71.4,28.6,0.8324603105783462
describe,9,4,73.4,26.6,0.868841166973114
describe,9,5,73.2,26.8,0.8437841167449951
describe,9,6,73.0,27.0,0.9084617341756821
describe,9,7,73.2,26.8,0.8694675904512406
describe,9,8,72.8,27.2,0.8337351858615876
describe,9,9,73.0,27.0,0.8578809471130371
describe,9,10,74.2,25.8,0.9084082686901093
describe,9,11,72.4,27.6,0.8045538630485535
describe,10,0,72.0,28.0,0.7852829459905625
describe,10,1,71.8,28.2,0.8003786603212356
describe,10,2,73.0,27.0,0.8396497957706451
describe,10,3,71.8,28.2,0.7835997611284256
describe,10,4,73.8,26.2,0.8771280363798142
describe,10,5,72.8,27.2,0.8117267864942551
describe,10,6,72.4,27.6,0.8654761955738067
describe,10,7,72.4,27.6,0.8238719717264176
describe,10,8,73.2,26.8,0.8223790884017944
describe,10,9,72.6,27.4,0.7946176135540008
describe,10,10,73.2,26.8,0.8670204766988754
describe,10,11,72.4,27.6,0.810383253455162
describe,11,0,72.8,27.2,0.8284512323141098
describe,11,1,71.4,28.6,0.847468445777893
describe,11,2,72.4,27.6,0.8215914536714554
describe,11,3,73.8,26.2,0.8296194958686829
describe,11,4,72.8,27.2,0.846815225481987
describe,11,5,72.0,28.0,0.8235913988351822
describe,11,6,72.8,27.2,0.8455655862092972
describe,11,7,72.2,27.8,0.8287260855436325
describe,11,8,73.2,26.8,0.8383692294359207
describe,11,9,72.8,27.2,0.837079451918602
describe,11,10,73.0,27.0,0.836866547703743
describe,11,11,72.6,27.4,0.8357913528680802
